;codigo_municipio_completo;ANO;MUNICIPIO;ESTADO;HOMICÍDIO DOLOSO (2);Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3);HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO;HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO;HOMICÍDIO CULPOSO OUTROS;TENTATIVA DE HOMICÍDIO;LESÃO CORPORAL SEGUIDA DE MORTE;LESÃO CORPORAL DOLOSA;LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO;LESÃO CORPORAL CULPOSA - OUTRAS;LATROCÍNIO;Nº DE VÍTIMAS EM LATROCÍNIO;TOTAL DE ESTUPRO (4);ESTUPRO;ESTUPRO DE VULNERÁVEL;TOTAL DE ROUBO - OUTROS (1);ROUBO - OUTROS;ROUBO DE VEÍCULO;ROUBO A BANCO;ROUBO DE CARGA;FURTO - OUTROS;FURTO DE VEÍCULO
4230;3504206;2017;Auriflama;São Paulo;1;1;0;0;1;0;1;0;75;36;2;0;0;6;2;4;6;6;0;0;0;84;11
4231;3504206;2016;Auriflama;São Paulo;0;0;0;0;2;0;1;0;72;46;1;0;0;3;Dado faltando;1;4;Dado faltando;0;0;0;113;7
4232;3504206;2015;Auriflama;São Paulo;0;0;0;0;0;0;2;Dado faltando;46;13;3;0;0;3;Dado faltando;Dado faltando;7;Dado faltando;0;0;0;80;4
4233;3504206;2014;Auriflama;São Paulo;1;1;0;0;2;0;0;Dado faltando;59;15;0;0;0;4;Dado faltando;Dado faltando;8;Dado faltando;0;0;1;99;10
4234;3504206;2013;Auriflama;São Paulo;0;0;0;0;4;0;0;Dado faltando;59;9;1;0;0;4;Dado faltando;Dado faltando;6;Dado faltando;1;0;0;134;6
4235;3504206;2012;Auriflama;São Paulo;0;0;0;0;5;0;0;Dado faltando;61;30;0;0;0;3;Dado faltando;Dado faltando;5;Dado faltando;0;0;0;79;8
4236;3504206;2011;Auriflama;São Paulo;1;1;Dado faltando;Dado faltando;5;0;1;Dado faltando;55;18;0;0;0;4;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;72;6
4237;3504206;2010;Auriflama;São Paulo;1;1;0;0;3;0;2;Dado faltando;67;9;0;0;0;4;Dado faltando;Dado faltando;10;Dado faltando;0;0;0;116;7
4238;3504206;2009;Auriflama;São Paulo;1;1;0;0;3;0;1;0;69;13;0;0;0;1;Dado faltando;Dado faltando;5;Dado faltando;0;0;0;126;2
4239;3504206;2008;Auriflama;São Paulo;1;1;0;0;1;0;2;0;50;12;0;0;0;1;Dado faltando;Dado faltando;10;Dado faltando;1;1;0;93;6
4240;3504206;2007;Auriflama;São Paulo;2;2;0;0;2;0;2;0;72;28;0;0;0;2;Dado faltando;Dado faltando;13;Dado faltando;0;0;1;56;7
4241;3504206;2006;Auriflama;São Paulo;0;0;0;0;2;0;0;0;69;34;0;0;0;2;Dado faltando;Dado faltando;11;Dado faltando;0;0;0;90;3
4242;3504206;2005;Auriflama;São Paulo;0;0;0;0;1;0;1;0;77;31;3;1;2;2;Dado faltando;Dado faltando;13;Dado faltando;0;0;0;163;0
4243;3504206;2004;Auriflama;São Paulo;0;0;0;0;1;0;0;0;59;30;3;0;0;2;Dado faltando;Dado faltando;10;Dado faltando;2;0;0;119;4
4244;3504206;2003;Auriflama;São Paulo;3;3;0;0;1;0;0;0;50;34;0;0;0;2;Dado faltando;Dado faltando;8;Dado faltando;1;0;0;143;2
4245;3504206;2002;Auriflama;São Paulo;1;1;0;0;2;0;0;0;58;31;2;0;0;1;Dado faltando;Dado faltando;9;Dado faltando;2;0;0;95;4
4246;3504206;2001;Auriflama;São Paulo;0;0;0;0;4;0;3;0;55;51;1;0;0;0;Dado faltando;Dado faltando;5;Dado faltando;0;0;1;92;5
4247;3504305;2020;Avaí;São Paulo;0;0;0;0;2;0;2;0;32;4;0;0;0;5;0;5;0;0;0;0;0;41;3
4248;3504305;2019;Avaí;São Paulo;0;0;0;0;1;0;0;0;24;7;0;0;0;5;0;5;5;5;0;0;0;41;1
4249;3504305;2018;Avaí;São Paulo;0;0;0;0;2;1;1;0;33;6;0;0;0;3;1;2;4;4;0;0;0;37;0
4250;3504305;2017;Avaí;São Paulo;0;0;0;0;1;0;0;0;30;11;0;0;0;2;1;1;1;0;1;0;1;39;0
4251;3504305;2016;Avaí;São Paulo;1;1;0;0;0;0;0;0;27;7;0;0;0;2;Dado faltando;2;5;Dado faltando;0;0;0;67;1
4252;3504305;2015;Avaí;São Paulo;0;0;0;0;0;0;0;Dado faltando;23;5;0;0;0;3;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;26;3
4253;3504305;2014;Avaí;São Paulo;0;0;0;0;0;0;0;Dado faltando;26;8;0;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;0;1;0;56;1
4254;3504305;2013;Avaí;São Paulo;0;0;0;0;0;0;1;Dado faltando;24;18;1;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;31;2
4255;3504305;2012;Avaí;São Paulo;0;0;0;0;0;0;1;Dado faltando;20;12;0;0;0;2;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;24;3
4256;3504305;2011;Avaí;São Paulo;0;0;Dado faltando;Dado faltando;4;1;1;Dado faltando;16;12;0;0;0;1;Dado faltando;Dado faltando;3;Dado faltando;1;0;0;21;0
4257;3504305;2010;Avaí;São Paulo;0;0;0;0;2;0;0;Dado faltando;10;11;1;0;0;2;Dado faltando;Dado faltando;6;Dado faltando;0;0;1;25;0
4258;3504305;2009;Avaí;São Paulo;1;1;0;0;1;0;1;0;18;14;1;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;15;2
4259;3504305;2008;Avaí;São Paulo;0;0;0;0;2;0;0;0;6;5;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;1;0;0;12;0
4260;3504305;2007;Avaí;São Paulo;0;0;0;0;1;0;1;0;21;8;1;0;0;2;Dado faltando;Dado faltando;2;Dado faltando;1;0;0;25;1
4261;3504305;2006;Avaí;São Paulo;0;0;0;0;4;0;0;0;34;8;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;1;36;0
4262;3504305;2005;Avaí;São Paulo;1;1;0;0;0;0;3;0;26;12;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;3;0;0;43;3
4263;3504305;2004;Avaí;São Paulo;0;0;0;0;1;0;1;0;26;14;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;1;32;2
4264;3504305;2003;Avaí;São Paulo;1;1;0;0;4;0;0;0;22;9;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;1;0;0;44;2
4265;3504305;2002;Avaí;São Paulo;0;0;0;0;0;0;2;0;14;4;0;0;0;1;Dado faltando;Dado faltando;3;Dado faltando;1;0;2;32;2
4266;3504305;2001;Avaí;São Paulo;0;0;0;0;1;0;0;0;16;3;1;0;0;2;Dado faltando;Dado faltando;4;Dado faltando;2;0;2;40;1
4267;3504404;2020;Avanhandava;São Paulo;0;0;0;0;2;0;0;0;37;28;0;0;0;6;3;3;11;10;0;0;1;74;8
4268;3504404;2019;Avanhandava;São Paulo;0;0;0;0;1;0;1;0;42;13;0;0;0;3;0;3;4;4;1;0;0;61;8
4269;3504404;2018;Avanhandava;São Paulo;2;2;0;0;3;0;1;0;48;18;0;0;0;7;3;4;9;9;0;0;0;81;5
4270;3504404;2017;Avanhandava;São Paulo;2;2;0;0;1;0;2;0;59;18;1;0;0;4;0;4;7;7;0;0;0;72;5
4271;3504404;2016;Avanhandava;São Paulo;0;0;0;0;1;0;3;0;54;18;4;1;1;3;Dado faltando;2;13;Dado faltando;0;0;0;122;6
4272;3504404;2015;Avanhandava;São Paulo;0;0;0;0;3;0;4;Dado faltando;66;33;4;0;0;2;Dado faltando;Dado faltando;16;0;4;0;0;130;6
4273;3504404;2014;Avanhandava;São Paulo;0;0;0;0;2;0;0;Dado faltando;58;34;2;0;0;3;Dado faltando;Dado faltando;18;Dado faltando;1;0;0;90;5
4274;3504404;2013;Avanhandava;São Paulo;2;2;0;0;2;1;3;Dado faltando;66;33;0;0;0;4;Dado faltando;Dado faltando;18;Dado faltando;1;0;0;67;3
4275;3504404;2012;Avanhandava;São Paulo;2;2;0;0;6;0;2;Dado faltando;82;45;0;0;0;10;Dado faltando;Dado faltando;17;Dado faltando;0;0;0;65;7
4276;3504404;2011;Avanhandava;São Paulo;1;1;Dado faltando;Dado faltando;5;0;0;Dado faltando;101;49;3;0;0;10;Dado faltando;Dado faltando;10;Dado faltando;0;1;0;110;4
4277;3504404;2010;Avanhandava;São Paulo;1;1;0;0;5;0;1;Dado faltando;100;41;1;0;0;8;Dado faltando;Dado faltando;16;Dado faltando;2;0;0;118;3
4278;3504404;2009;Avanhandava;São Paulo;0;0;0;0;4;0;7;0;97;44;2;0;0;6;Dado faltando;Dado faltando;8;Dado faltando;1;0;0;107;3
4279;3504404;2008;Avanhandava;São Paulo;0;0;0;0;0;0;4;0;68;43;4;0;0;3;Dado faltando;Dado faltando;3;Dado faltando;1;0;0;178;1
4280;3504404;2007;Avanhandava;São Paulo;0;0;0;0;2;0;4;0;110;34;1;0;0;1;Dado faltando;Dado faltando;8;Dado faltando;2;0;0;122;1
4281;3504404;2006;Avanhandava;São Paulo;1;1;0;0;1;0;0;0;85;23;0;0;0;3;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;89;3
4282;3504404;2005;Avanhandava;São Paulo;1;1;0;0;1;0;2;0;117;22;1;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;81;1
4283;3504404;2004;Avanhandava;São Paulo;1;2;0;0;1;0;2;0;136;30;1;0;0;0;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;81;6
4284;3504404;2003;Avanhandava;São Paulo;0;0;0;0;2;0;1;0;101;26;1;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;72;3
4285;3504404;2002;Avanhandava;São Paulo;0;0;0;0;2;0;1;0;86;16;1;0;0;0;Dado faltando;Dado faltando;3;Dado faltando;2;1;0;56;2
4286;3504404;2001;Avanhandava;São Paulo;2;2;0;0;1;0;0;0;81;21;1;0;0;1;Dado faltando;Dado faltando;4;Dado faltando;2;0;0;77;0
4287;3504503;2020;Avaré;São Paulo;1;1;0;0;12;0;2;1;315;219;1;1;1;26;7;19;38;35;1;0;3;462;24
4288;3504503;2019;Avaré;São Paulo;2;2;0;0;17;0;3;0;424;312;8;0;0;46;12;34;28;27;6;0;1;833;34
4289;3504503;2018;Avaré;São Paulo;1;1;0;0;6;0;1;0;422;342;10;0;0;36;6;30;47;46;3;0;1;731;39
4290;3504503;2017;Avaré;São Paulo;5;5;0;0;8;0;11;0;463;375;3;0;0;37;13;24;65;62;2;0;3;858;51
4291;3504503;2016;Avaré;São Paulo;5;5;0;0;13;0;4;0;428;404;3;0;0;34;Dado faltando;11;54;Dado faltando;4;0;1;815;44
4292;3504503;2015;Avaré;São Paulo;4;4;0;0;10;1;6;Dado faltando;505;351;2;0;0;50;0;Dado faltando;39;0;5;0;3;590;30
4293;3504503;2014;Avaré;São Paulo;4;4;0;0;19;3;7;Dado faltando;565;384;3;0;0;34;Dado faltando;Dado faltando;59;Dado faltando;2;0;2;571;53
4294;3504503;2013;Avaré;São Paulo;4;4;0;0;19;1;8;Dado faltando;534;404;8;0;0;36;Dado faltando;Dado faltando;61;Dado faltando;7;0;0;742;55
4295;3504503;2012;Avaré;São Paulo;9;9;0;0;8;0;5;Dado faltando;638;395;7;0;0;42;Dado faltando;Dado faltando;82;Dado faltando;5;0;1;745;57
4296;3504503;2011;Avaré;São Paulo;10;10;Dado faltando;Dado faltando;12;0;7;Dado faltando;651;455;14;0;0;28;Dado faltando;Dado faltando;86;Dado faltando;4;0;2;823;45
4297;3504503;2010;Avaré;São Paulo;4;4;0;0;12;0;12;Dado faltando;686;462;7;0;0;23;Dado faltando;Dado faltando;105;Dado faltando;5;0;4;1.235;59
4298;3504503;2009;Avaré;São Paulo;6;7;0;0;11;0;4;0;654;404;4;1;1;8;Dado faltando;Dado faltando;127;Dado faltando;5;0;0;1.535;83
4299;3504503;2008;Avaré;São Paulo;5;5;0;0;19;0;3;0;674;404;3;0;0;5;Dado faltando;Dado faltando;116;Dado faltando;10;0;0;1.044;65
4300;3504503;2007;Avaré;São Paulo;8;8;0;0;8;0;6;0;635;374;2;0;0;4;Dado faltando;Dado faltando;89;Dado faltando;19;0;2;1.488;52
4301;3504503;2006;Avaré;São Paulo;17;17;0;0;13;0;9;0;710;331;2;0;0;6;Dado faltando;Dado faltando;108;Dado faltando;11;0;0;1.455;38
4302;3504503;2005;Avaré;São Paulo;14;18;0;0;8;2;14;0;672;277;9;0;0;6;Dado faltando;Dado faltando;105;Dado faltando;7;0;0;1.376;37
4303;3504503;2004;Avaré;São Paulo;11;11;0;0;9;0;25;0;690;252;4;0;0;11;Dado faltando;Dado faltando;105;Dado faltando;12;0;1;1.761;73
4304;3504503;2003;Avaré;São Paulo;20;20;0;0;12;0;28;0;703;241;4;0;0;9;Dado faltando;Dado faltando;111;Dado faltando;17;0;2;1.761;66
4305;3504503;2002;Avaré;São Paulo;17;17;0;0;10;2;30;0;725;265;9;1;1;2;Dado faltando;Dado faltando;91;Dado faltando;12;0;1;1.528;61
4306;3504503;2001;Avaré;São Paulo;16;24;0;0;13;3;37;0;626;247;5;0;0;2;Dado faltando;Dado faltando;155;Dado faltando;11;0;7;1.414;70
4307;3504602;2020;Bady Bassitt;São Paulo;3;3;0;0;5;0;2;0;57;24;0;0;0;7;1;6;13;12;3;0;1;159;18
4308;3504602;2019;Bady Bassitt;São Paulo;0;0;0;0;2;0;0;0;60;16;6;0;0;7;1;6;13;12;1;0;1;185;25
4309;3504602;2018;Bady Bassitt;São Paulo;1;1;0;0;2;0;1;0;56;37;2;0;0;11;1;10;10;9;1;0;1;188;16
4310;3504602;2017;Bady Bassitt;São Paulo;1;1;0;0;1;0;1;0;57;32;0;0;0;7;0;7;16;14;2;0;2;112;31
4311;3504602;2016;Bady Bassitt;São Paulo;0;0;0;0;5;0;0;0;72;44;0;0;0;6;Dado faltando;2;19;Dado faltando;0;0;1;111;24
4312;3504602;2015;Bady Bassitt;São Paulo;0;0;0;0;4;0;1;Dado faltando;44;42;0;0;0;3;0;Dado faltando;15;0;0;0;1;114;22
4313;3504602;2014;Bady Bassitt;São Paulo;0;0;0;0;1;0;2;Dado faltando;32;38;1;0;0;5;Dado faltando;Dado faltando;20;Dado faltando;0;0;0;127;16
4314;3504602;2013;Bady Bassitt;São Paulo;1;1;0;0;2;1;1;Dado faltando;53;39;1;0;0;9;Dado faltando;Dado faltando;20;Dado faltando;1;0;0;149;16
4315;3504602;2012;Bady Bassitt;São Paulo;2;2;0;0;3;1;2;Dado faltando;68;41;0;0;0;7;Dado faltando;Dado faltando;17;Dado faltando;2;0;0;157;15
4316;3504602;2011;Bady Bassitt;São Paulo;3;3;Dado faltando;Dado faltando;4;1;0;Dado faltando;89;59;0;0;0;3;Dado faltando;Dado faltando;7;Dado faltando;2;0;0;102;12
4317;3504602;2010;Bady Bassitt;São Paulo;1;1;0;0;2;0;2;Dado faltando;41;44;2;0;0;3;Dado faltando;Dado faltando;7;Dado faltando;1;0;0;88;6
4318;3504602;2009;Bady Bassitt;São Paulo;1;1;0;0;4;0;2;0;48;17;0;0;0;3;Dado faltando;Dado faltando;4;Dado faltando;2;0;0;89;7
4319;3504602;2008;Bady Bassitt;São Paulo;1;1;0;0;4;0;3;0;39;12;0;0;0;0;Dado faltando;Dado faltando;6;Dado faltando;2;0;0;67;8
4320;3504602;2007;Bady Bassitt;São Paulo;0;0;0;0;3;0;1;0;28;17;3;0;0;0;Dado faltando;Dado faltando;8;Dado faltando;1;0;0;81;6
4321;3504602;2006;Bady Bassitt;São Paulo;0;0;0;0;6;0;2;0;20;26;3;0;0;2;Dado faltando;Dado faltando;12;Dado faltando;1;1;0;145;13
4322;3504602;2005;Bady Bassitt;São Paulo;0;0;0;0;6;0;1;0;14;20;0;0;0;3;Dado faltando;Dado faltando;10;Dado faltando;0;2;0;133;13
4323;3504602;2004;Bady Bassitt;São Paulo;1;1;0;0;4;0;2;0;27;21;1;0;0;1;Dado faltando;Dado faltando;8;Dado faltando;1;0;1;125;5
4324;3504602;2003;Bady Bassitt;São Paulo;0;0;0;0;5;0;3;0;24;11;2;1;1;0;Dado faltando;Dado faltando;6;Dado faltando;1;0;0;99;11
4325;3504602;2002;Bady Bassitt;São Paulo;1;1;0;0;4;0;1;0;18;18;1;0;0;1;Dado faltando;Dado faltando;9;Dado faltando;1;0;0;80;10
4326;3504602;2001;Bady Bassitt;São Paulo;0;0;0;0;7;0;3;0;39;32;1;0;0;0;Dado faltando;Dado faltando;10;Dado faltando;2;0;1;112;11
4327;3504701;2020;Balbinos;São Paulo;0;0;0;0;0;0;0;0;26;1;0;0;0;2;0;2;0;0;0;0;0;8;1
4328;3504701;2019;Balbinos;São Paulo;1;1;0;0;0;0;0;0;26;0;0;0;0;1;1;0;2;2;0;0;0;14;3
4329;3504701;2018;Balbinos;São Paulo;1;1;0;0;0;0;0;0;20;0;0;0;0;1;1;0;0;0;0;0;0;5;1
4330;3504701;2017;Balbinos;São Paulo;1;1;0;0;0;0;0;0;34;2;0;0;0;2;1;1;0;0;0;0;0;10;1
4331;3504701;2016;Balbinos;São Paulo;0;0;0;0;0;0;2;0;42;2;0;0;0;2;Dado faltando;1;0;Dado faltando;0;0;0;11;0
4332;3504701;2015;Balbinos;São Paulo;0;0;0;0;0;0;0;Dado faltando;22;0;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;9;0
4333;3504701;2014;Balbinos;São Paulo;0;0;0;0;1;0;0;Dado faltando;18;0;0;0;0;2;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;10;0
4334;3504701;2013;Balbinos;São Paulo;1;1;0;0;0;0;1;Dado faltando;16;2;0;0;0;5;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;10;1
4335;3504701;2012;Balbinos;São Paulo;1;1;0;0;1;0;0;Dado faltando;24;3;0;0;0;2;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;8;0
4336;3504701;2011;Balbinos;São Paulo;0;0;Dado faltando;Dado faltando;0;0;0;Dado faltando;17;0;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;7;0
4337;3504701;2010;Balbinos;São Paulo;1;1;0;0;0;0;0;Dado faltando;18;4;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;1;0
4338;3504701;2009;Balbinos;São Paulo;0;0;0;0;0;0;0;0;10;1;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;3;1
4339;3504701;2008;Balbinos;São Paulo;0;0;0;0;1;0;0;0;18;1;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;1;1
4340;3504701;2007;Balbinos;São Paulo;0;0;0;0;0;0;0;0;25;3;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;2;1
4341;3504701;2006;Balbinos;São Paulo;0;0;0;0;0;0;0;0;17;2;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;15;0
4342;3504701;2005;Balbinos;São Paulo;0;0;0;0;0;0;0;0;7;2;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;18;0
4343;3504701;2004;Balbinos;São Paulo;0;0;0;0;0;0;0;0;5;0;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;6;0
4344;3504701;2003;Balbinos;São Paulo;0;0;0;0;0;0;0;0;10;1;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;5;2
4345;3504701;2002;Balbinos;São Paulo;0;0;0;0;0;0;0;0;6;3;0;0;0;1;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;3;0
4346;3504701;2001;Balbinos;São Paulo;0;0;0;0;0;0;1;0;2;2;0;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;9;0
4347;3504800;2020;Bálsamo;São Paulo;0;0;0;0;1;0;0;0;27;17;2;0;0;4;1;3;3;3;0;0;0;48;4
4348;3504800;2019;Bálsamo;São Paulo;0;0;0;0;1;0;0;0;42;16;0;1;1;4;0;4;4;4;0;0;0;54;2
4349;3504800;2018;Bálsamo;São Paulo;0;0;0;0;0;0;1;0;41;7;0;0;0;2;0;2;3;3;0;0;0;79;3
4350;3504800;2017;Bálsamo;São Paulo;1;1;0;0;0;0;4;0;39;12;0;0;0;2;1;1;0;0;0;0;0;100;6
4351;3504800;2016;Bálsamo;São Paulo;0;0;0;0;4;0;3;0;43;10;1;0;0;1;Dado faltando;1;4;Dado faltando;1;0;0;95;9
4352;3504800;2015;Bálsamo;São Paulo;0;0;0;0;2;0;1;Dado faltando;38;17;1;0;0;2;Dado faltando;Dado faltando;10;Dado faltando;0;0;0;103;7
4353;3504800;2014;Bálsamo;São Paulo;0;0;0;0;3;0;0;Dado faltando;33;20;3;1;1;5;Dado faltando;Dado faltando;5;Dado faltando;0;0;0;100;5
4354;3504800;2013;Bálsamo;São Paulo;0;0;0;0;1;0;1;Dado faltando;47;21;1;0;0;3;Dado faltando;Dado faltando;10;Dado faltando;1;0;0;89;8
4355;3504800;2012;Bálsamo;São Paulo;1;1;0;0;1;0;3;Dado faltando;54;30;0;0;0;2;Dado faltando;Dado faltando;4;Dado faltando;2;0;0;76;4
4356;3504800;2011;Bálsamo;São Paulo;0;0;Dado faltando;Dado faltando;2;0;2;Dado faltando;47;24;3;0;0;3;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;56;6
4357;3504800;2010;Bálsamo;São Paulo;0;0;0;0;8;0;0;Dado faltando;38;25;1;0;0;4;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;70;3
4358;3504800;2009;Bálsamo;São Paulo;0;0;0;0;6;0;3;0;52;19;1;0;0;4;Dado faltando;Dado faltando;6;Dado faltando;1;0;0;56;7
4359;3504800;2008;Bálsamo;São Paulo;1;1;0;0;0;0;2;0;42;15;3;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;1;0;0;61;2
4360;3504800;2007;Bálsamo;São Paulo;1;1;0;0;2;0;2;0;44;22;3;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;62;9
4361;3504800;2006;Bálsamo;São Paulo;0;0;0;0;1;1;2;0;35;16;3;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;1;0;66;1
4362;3504800;2005;Bálsamo;São Paulo;1;1;0;0;3;1;1;0;50;13;3;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;71;1
4363;3504800;2004;Bálsamo;São Paulo;0;0;0;0;1;0;1;0;30;20;0;0;0;1;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;68;1
4364;3504800;2003;Bálsamo;São Paulo;0;0;0;0;2;0;1;0;13;12;0;0;0;0;Dado faltando;Dado faltando;4;Dado faltando;0;0;0;53;0
4365;3504800;2002;Bálsamo;São Paulo;0;0;0;0;2;0;0;0;23;14;1;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;50;0
4366;3504800;2001;Bálsamo;São Paulo;0;0;0;0;3;0;0;0;42;30;1;0;0;2;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;38;3
4367;3504909;2020;Bananal;São Paulo;0;0;0;0;0;0;0;0;35;0;1;0;0;3;0;3;0;0;0;0;0;40;0
4368;3504909;2019;Bananal;São Paulo;0;0;0;0;0;0;1;0;46;2;0;0;0;2;0;2;0;0;0;0;0;54;4
4369;3504909;2018;Bananal;São Paulo;0;0;0;0;0;0;2;0;33;6;0;0;0;6;1;5;1;1;0;0;0;33;4
4370;3504909;2017;Bananal;São Paulo;0;0;0;0;0;0;0;0;47;4;0;0;0;1;0;1;0;0;1;0;0;47;2
4371;3504909;2016;Bananal;São Paulo;0;0;0;0;0;0;1;0;41;6;0;0;0;4;Dado faltando;0;4;Dado faltando;0;0;0;33;0
4372;3504909;2015;Bananal;São Paulo;1;1;0;0;1;0;1;Dado faltando;36;4;1;0;0;1;Dado faltando;Dado faltando;2;0;0;0;0;38;2
4373;3504909;2014;Bananal;São Paulo;0;0;0;0;0;0;0;Dado faltando;44;14;0;0;0;3;Dado faltando;Dado faltando;4;Dado faltando;0;0;0;42;0
4374;3504909;2013;Bananal;São Paulo;0;0;0;0;2;0;2;Dado faltando;54;7;0;0;0;3;Dado faltando;Dado faltando;6;Dado faltando;0;0;0;32;1
4375;3504909;2012;Bananal;São Paulo;0;0;0;0;0;0;0;Dado faltando;41;10;1;0;0;7;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;49;0
4376;3504909;2011;Bananal;São Paulo;0;0;Dado faltando;Dado faltando;0;0;0;Dado faltando;58;7;0;0;0;5;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;54;1
4377;3504909;2010;Bananal;São Paulo;0;0;0;0;1;0;3;Dado faltando;52;2;2;0;0;2;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;57;1
4378;3504909;2009;Bananal;São Paulo;3;4;0;0;0;0;2;0;42;7;3;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;53;1
4379;3504909;2008;Bananal;São Paulo;0;0;0;0;0;0;1;0;47;7;1;0;0;1;Dado faltando;Dado faltando;3;Dado faltando;0;0;0;54;1
4380;3504909;2007;Bananal;São Paulo;0;0;0;0;0;0;3;0;43;7;4;0;0;2;Dado faltando;Dado faltando;4;Dado faltando;0;0;0;57;0
4381;3504909;2006;Bananal;São Paulo;1;1;0;0;0;0;3;0;47;5;0;0;0;0;Dado faltando;Dado faltando;4;Dado faltando;0;0;0;77;0
4382;3504909;2005;Bananal;São Paulo;0;0;0;0;1;1;4;0;35;5;2;0;0;0;Dado faltando;Dado faltando;4;Dado faltando;0;0;0;64;1
4383;3504909;2004;Bananal;São Paulo;1;1;0;0;0;0;1;0;35;4;0;0;0;0;Dado faltando;Dado faltando;2;Dado faltando;0;0;0;43;0
4384;3504909;2003;Bananal;São Paulo;0;0;0;0;0;0;1;0;41;9;4;0;0;3;Dado faltando;Dado faltando;1;Dado faltando;1;0;0;48;1
4385;3504909;2002;Bananal;São Paulo;2;5;0;0;0;0;1;0;43;5;0;0;0;0;Dado faltando;Dado faltando;1;Dado faltando;0;0;0;34;0
4386;3504909;2001;Bananal;São Paulo;0;0;0;0;1;1;1;0;30;9;0;0;0;1;Dado faltando;Dado faltando;2;Dado faltando;2;1;0;35;1
4387;3505005;2020;Barão de Antonina;São Paulo;0;0;0;0;0;0;0;0;2;1;0;0;0;3;1;2;0;0;1;0;0;8;0
4388;3505005;2019;Barão de Antonina;São Paulo;0;0;0;0;0;0;0;0;5;0;0;0;0;3;2;1;0;0;0;0;0;9;0
4389;3505005;2018;Barão de Antonina;São Paulo;0;0;0;0;1;0;0;0;8;2;0;0;0;1;0;1;0;0;0;0;0;10;1
4390;3505005;2017;Barão de Antonina;São Paulo;0;0;0;0;0;0;0;0;6;2;0;0;0;3;1;2;1;1;0;0;0;12;1
4391;3505005;2016;Barão de Antonina;São Paulo;0;0;0;0;1;0;1;0;7;6;0;0;0;1;Dado faltando;0;1;Dado faltando;0;0;0;5;1
4392;3505005;2015;Barão de Antonina;São Paulo;0;0;0;0;0;0;0;Dado faltando;3;3;0;0;0;0;Dado faltando;Dado faltando;1;0;0;0;0;6;0
4393;3505005;2014;Barão de Antonina;São Paulo;0;0;0;0;0;0;0;Dado faltando;10;4;2;0;0;0;Dado faltando;Dado faltando;0;Dado faltando;0;0;0;7;0
